"request_id","identity_confirmation_status","_time",merchantId,bankAccountId,res
"5040d7e2-5d43-4b5a-9bed-a859990d5b5f","NON_PARTICIPANT_PROVIDER","2023-03-31T22:02:00.000+0000","2f85b711-a258-42dd-9f2a-246999034b61","e9810e90-7fe0-4f8b-a351-7f922b443776",fail
"c28eb03b-21a6-4672-88bd-4b5569d4d928","NON_PARTICIPANT_PROVIDER","2023-03-31T17:08:52.000+0000","5b4bce24-2ea8-40ab-8822-9789f091e06a","2f39c545-c4df-41eb-becd-fbf39997f721",fail
"534413bf-bc7c-4570-a0c6-4024db08dd67","NO_ACCOUNT_DATA_FOUND","2023-03-31T16:55:30.000+0000","afa09478-83c0-4fb3-abef-3ab8c9784865","e5a21795-da42-4821-b9fe-a90824188e72",fail
"99e4ad03-d719-4bad-9a0c-75bac5107fc2","NO_ACCOUNT_DATA_FOUND","2023-04-09T03:27:39.000+0000","c6011380-d9e4-4c1e-a427-848284048168","fe57e4b0-2e4c-4df6-aa9a-d2d75242f04a",fail
"1c341811-9754-456a-bf50-fdcf639f75a2","PASSED_AUTOMATICALLY","2023-04-01T11:49:43.000+0000","d8c5d2f5-eba0-4c43-a740-13a23dd72e75","ce016f7b-ccc2-4a3b-9cc5-9cdb08116675",pass
"bebb709e-1c8f-427c-a70f-aa47226bddb3","PASSED_AUTOMATICALLY","2023-03-31T18:11:11.000+0000","8c0935bd-6033-4aa1-b956-59c53bf22f6c","fdd4ee21-6def-4473-a8a5-38deba3d3f5d",pass
"89b7c474-386b-4560-89b1-c985e19df373","NO_ACCOUNT_DATA_FOUND","2023-04-01T14:24:20.000+0000","0530563a-dc4c-4b6e-a2ea-7d119713cac3","e096df89-163e-4eeb-8f7d-567b10648ef5",fail
"1b8ce4e2-e820-4ba7-9cec-78dbe3f0aaea","NON_PARTICIPANT_PROVIDER","2023-04-04T18:31:22.000+0000","a9f3ecd7-3bb4-4545-a447-4ab5491bdc32","234eb418-9ea0-403e-9025-f01afcaa5814",fail
"2704c6ca-4447-4c99-acac-7a955e4e48d3","NON_PARTICIPANT_PROVIDER","2023-03-31T19:20:31.000+0000","65eb2c6c-6da2-4241-94ea-70b9e0167627","6d2f63d3-ecfd-4f61-8c83-b0482d2de6bb",fail
"385efb95-3b8a-46ed-bb87-3196dace790f","PASSED_AUTOMATICALLY","2023-03-31T18:44:58.000+0000","c1210709-5f26-4ae5-9458-41298dd1be2d","49a24580-c8c9-49a6-a2fb-92507a2d476c",pass
"1e7fd453-caf1-4caf-b5d2-db3dce30abe8","INVALID_ROUTING_NUMBER","2023-04-03T15:29:49.000+0000","20f529e7-b6e7-4e5f-ba95-d319b1e02a89","c7c5f2d3-1d1c-49aa-860b-c662690d9b22",fail
"1875c228-2e57-4ee5-9152-06534757a01f","PASSED_AUTOMATICALLY","2023-04-01T20:38:53.000+0000","534f7347-9776-4e49-9823-67f988d0aa75","b64eaa4c-ee76-4907-beea-2dd318e057de",pass
"2732f1f5-aebf-4fe0-b801-c0f8a3196673","PASSED_AUTOMATICALLY","2023-03-23T20:22:25.000+0000","ceba1d2c-697f-4abb-9ec3-24419617c636","b5840669-e8af-4cbf-b6a4-3edd4ac2e017",pass
"e2052728-6318-4f2b-aab1-79b5f569be79","NO_ACCOUNT_DATA_FOUND","2023-03-22T19:07:45.000+0000","f414d969-5a4d-42f0-9285-8a4dae9fa7b0","8bb4f92f-cc37-4702-bf43-a1e946de70d3",fail
