"request_id","identity_confirmation_status","_time",merchantId,bankAccountId,res
"8e80e69d-a0f0-4eeb-a560-de4e7f6b9bf2","NON_PARTICIPANT_PROVIDER","2023-04-11T14:47:04.000+0000","f49dd846-8fe1-4c01-a64d-d5da7ed1195d","09c31b70-465a-439a-8427-f83f15a04685",fail
"f509501a-2480-47c5-9118-c7093f62e5a9","NO_ACCOUNT_DATA_FOUND","2023-04-10T19:36:02.000+0000","1472f492-f35f-4f45-8478-1a324107c57b","5332971a-9b57-46fb-a5f8-611b6647282c",fail
"81b0291d-41bb-44e0-89dd-7f6be5d45583","NO_ACCOUNT_DATA_FOUND","2023-04-07T20:24:42.000+0000","c7488c77-a1cd-4c09-a102-4ab5b8d46e62","57a44468-223d-45ea-8b8c-202246ea7371",fail
"864896f3-7fb4-454e-9575-1b6320bc5023","NO_ACCOUNT_DATA_FOUND","2023-04-07T19:02:57.000+0000","633c1ce0-b8f5-46d0-aae5-0d018fa6d68d","2ba6f321-3078-4e51-ae18-5ffcc5291351",fail
"bd3c7f5c-1cea-43c3-b28b-bc34a6a7085b","NO_ACCOUNT_DATA_FOUND","2023-03-30T05:40:35.000+0000","db0ca6bd-9a8f-4023-b68e-7f2cdef01ad3","62bb337d-69e9-41b3-ab5e-0a6cd4b756f6",fail
"26fafdeb-98f1-4e45-81a6-963687bc0bbd","PASSED_AUTOMATICALLY","2023-04-18T04:16:31.000+0000","bb5fea5f-b9ee-41f2-92f5-45035c445b54","d8c4d029-fdb6-49c1-9b30-dcb274b0bf8d",pass
"137e834d-1d39-4877-81aa-787547e6e65f","NO_ACCOUNT_DATA_FOUND","2023-04-14T16:01:56.000+0000","d89ebeaa-257e-4eea-8f9b-0d0972656854","b7df6751-e338-41c0-a779-3f6c1a3216da",fail
"24905110-dce7-41ab-a84c-93cacc27662f","NON_PARTICIPANT_PROVIDER","2023-04-11T15:37:47.000+0000","503008d3-c2f3-4473-b6ce-d6041f95ac09","70ecfa03-d800-4cf1-aa78-73ffce828031",fail
"bc874676-d08f-4ffb-a603-c33be02f23d5","CUSTOMER_OR_BUSINESS_NAME_MISMATCH","2023-03-21T15:25:25.000+0000","811fa0a6-4120-443a-a571-d883b710e2b6","bd05c9a0-4030-4acf-928f-571546dbda3d",fail
"565dec0e-f6cf-476b-bca8-060db5d6a325","NO_ACCOUNT_DATA_FOUND","2023-04-06T21:25:01.000+0000","34e53515-f5a2-4599-ae85-4d0f539f822e","07b7ac96-d578-4649-a3e9-c88f907c2df4",fail
